
2026-09-17T22:49:25.406976+00:00,falso_positivo,True,Confirmado por analista de turno.
2026-09-17T22:49:41.522377+00:00,falso_positivo,True,Confirmado por analista de turno.
2026-09-18T03:24:45.858047+00:00,falso_positivo,True,Confirmado por analista de turno.
